Date Local,pm25_aqi,ozone_aqi,AQI,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,winddirection_10m_dominant,dewpoint_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,cloudcover_mean,shortwave_radiation_sum
2022-10-28,61.0,44.0,61.0,26.2,11.9,0.0,16.3,213,7.3,52,1019.4,26,14.59
2022-10-29,59.0,54.0,59.0,26.8,12.8,0.0,16.8,333,5.0,45,1018.3,8,15.38
2022-10-30,60.0,71.0,71.0,28.0,14.2,0.0,15.5,347,0.2,29,1014.8,26,15.39
2022-10-31,63.0,39.0,63.0,27.4,13.4,0.0,14.3,119,3.3,37,1012.0,75,13.35
2022-11-01,58.0,39.0,58.0,22.8,16.0,0.0,18.7,141,13.5,76,1012.7,61,13.18
2022-11-02,24.0,34.0,34.0,21.2,12.3,11.7,19.7,276,7.3,60,1015.2,57,11.47
2022-11-03,16.0,35.0,35.0,18.9,9.9,0.0,31.4,313,-0.6,40,1017.4,4,15.08
2022-11-04,28.0,31.0,31.0,21.4,6.9,0.0,15.5,253,-0.8,40,1023.3,81,14.32
2022-11-05,53.0,34.0,53.0,22.9,8.7,0.0,13.9,88,1.8,44,1017.0,32,14.79
2022-11-06,55.0,44.0,55.0,21.6,10.6,0.0,13.4,152,7.7,61,1012.9,4,14.02
2022-11-07,43.0,19.0,43.0,17.2,13.9,5.6,18.5,158,13.5,88,1014.2,97,2.13
2022-11-08,17.0,32.0,32.0,18.5,11.7,27.5,34.9,188,12.5,90,1011.4,92,5.73
2022-11-09,24.0,33.0,33.0,17.4,8.1,3.8,23.1,304,7.8,79,1017.4,26,13.44
2022-11-10,34.0,30.0,34.0,19.0,5.1,0.0,8.8,349,4.2,65,1019.6,0,14.52
2022-11-11,34.0,33.0,34.0,19.9,6.2,0.0,10.1,11,2.5,57,1018.1,64,13.4
2022-11-12,52.0,33.0,52.0,19.3,7.2,0.0,11.7,48,2.7,53,1017.0,0,14.28
2022-11-13,46.0,36.0,46.0,19.4,6.3,0.0,17.4,334,4.6,65,1016.1,5,13.51
2022-11-14,43.0,32.0,43.0,20.5,6.7,0.0,9.7,10,3.2,57,1019.3,1,14.07
2022-11-15,48.0,32.0,48.0,21.5,5.7,0.0,14.7,345,1.5,47,1019.7,0,14.08
2022-11-16,47.0,38.0,47.0,22.9,8.6,0.0,13.2,233,-1.3,36,1023.2,0,14.27
2022-11-17,42.0,31.0,42.0,24.1,5.3,0.0,15.0,25,-0.5,45,1021.1,36,14.12
2022-11-18,59.0,28.0,59.0,21.1,6.7,0.0,13.9,72,2.2,46,1015.1,3,13.59
2022-11-19,52.0,38.0,52.0,23.8,8.5,0.0,14.3,97,-4.9,29,1017.6,0,13.88
2022-11-20,43.0,39.0,43.0,25.4,4.2,0.0,10.0,355,-6.9,29,1020.5,0,13.81
2022-11-21,35.0,34.0,35.0,24.7,6.3,0.0,7.6,23,-7.5,25,1019.2,61,12.31
2022-11-22,40.0,31.0,40.0,24.5,7.8,0.0,13.1,9,-6.9,26,1017.9,42,13.49
2022-11-23,65.0,26.0,65.0,22.9,8.7,0.0,10.1,53,-4.7,26,1017.8,23,13.26
2022-11-24,62.0,36.0,62.0,26.9,9.1,0.0,18.9,296,-6.6,23,1020.8,11,13.28
2022-11-25,46.0,35.0,46.0,24.6,7.4,0.0,13.9,4,-7.1,25,1023.8,24,12.84
2022-11-26,56.0,32.0,56.0,22.0,7.9,0.0,13.0,90,0.2,39,1019.2,4,12.72
2022-11-27,65.0,42.0,65.0,22.9,10.5,0.0,15.1,205,2.4,47,1017.3,37,12.78
2022-11-28,64.0,40.0,64.0,18.1,11.3,0.9,13.0,135,10.3,80,1013.7,97,7.88
2022-11-29,58.0,33.0,58.0,18.4,9.9,0.0,10.0,81,8.9,74,1014.2,48,8.33
2022-11-30,55.0,32.0,55.0,16.6,8.6,0.7,17.1,133,7.8,73,1016.1,74,6.03
2022-12-01,29.0,31.0,31.0,14.6,11.1,0.8,12.0,131,8.4,75,1017.1,95,3.65
2022-12-02,31.0,25.0,31.0,14.7,11.6,5.0,15.2,82,9.6,81,1019.7,100,2.01
2022-12-03,36.0,25.0,36.0,21.0,11.7,0.0,15.4,257,11.6,81,1018.4,51,11.57
2022-12-04,52.0,20.0,52.0,17.4,12.6,6.0,9.1,91,12.8,90,1019.1,98,3.55
2022-12-05,26.0,32.0,32.0,17.0,10.6,1.2,11.8,270,10.6,83,1016.6,76,9.59
2022-12-06,41.0,26.0,41.0,16.6,8.2,0.3,12.4,100,7.7,77,1017.1,55,9.01
2022-12-07,51.0,30.0,51.0,16.0,5.9,2.7,14.8,55,5.9,75,1022.1,26,11.06
2022-12-08,38.0,29.0,38.0,16.9,5.5,0.0,15.5,313,4.7,72,1024.7,8,11.95
2022-12-09,57.0,23.0,57.0,16.6,4.9,0.0,10.7,68,4.5,72,1021.0,12,11.87
2022-12-10,55.0,29.0,55.0,15.1,5.9,0.7,13.6,102,7.0,77,1019.4,79,5.16
2022-12-11,25.0,34.0,34.0,13.6,5.4,29.8,23.8,206,9.0,85,1013.4,63,4.35
2022-12-12,28.0,30.0,30.0,12.0,5.1,6.2,15.9,88,4.6,81,1012.6,44,8.86
2022-12-13,48.0,27.0,48.0,13.6,3.0,0.0,8.9,30,3.1,75,1017.5,7,11.78
2022-12-14,56.0,24.0,56.0,15.2,3.5,0.0,9.7,27,2.6,68,1021.5,30,11.75
2022-12-15,58.0,15.0,58.0,16.2,5.7,0.0,9.5,8,3.1,61,1020.2,95,9.53
2022-12-16,46.0,20.0,46.0,17.5,5.5,0.0,6.9,27,1.8,57,1019.4,79,10.87
2022-12-17,44.0,24.0,44.0,17.7,3.5,0.0,8.6,24,0.4,54,1017.2,85,10.35
2022-12-18,53.0,28.0,53.0,17.4,5.6,0.0,11.1,36,0.3,50,1015.9,24,11.96
2022-12-19,69.0,25.0,69.0,17.9,4.7,0.0,9.4,15,0.5,53,1022.7,28,11.96
2022-12-20,56.0,24.0,56.0,18.5,7.5,0.0,11.2,344,1.9,50,1023.5,43,11.46
2022-12-21,58.0,22.0,58.0,21.4,4.7,0.0,8.9,29,3.2,60,1019.5,21,11.72
2022-12-22,65.0,15.0,65.0,20.2,8.6,0.0,13.2,57,4.6,55,1018.0,73,10.0
2022-12-23,86.0,16.0,86.0,19.5,7.2,0.0,11.2,74,6.2,66,1020.2,24,11.34
2022-12-24,63.0,28.0,63.0,24.4,8.5,0.0,8.7,9,5.2,54,1022.6,0,11.56
2022-12-25,40.0,35.0,40.0,27.4,8.7,0.0,9.9,12,4.7,47,1021.2,43,10.9
2022-12-26,40.0,22.0,40.0,27.1,13.8,0.0,11.8,23,4.3,38,1018.4,87,10.01
2022-12-27,62.0,19.0,62.0,17.5,12.1,8.1,11.7,117,8.7,69,1016.0,100,4.72
2022-12-28,50.0,25.0,50.0,17.6,10.6,3.6,13.1,107,11.0,88,1012.8,62,10.74
2022-12-29,53.0,23.0,53.0,16.5,10.6,0.0,10.1,120,10.5,85,1015.6,97,5.76
2022-12-30,54.0,20.0,54.0,15.4,10.6,0.5,8.7,85,10.8,86,1018.9,93,4.01
2022-12-31,21.0,19.0,21.0,14.9,13.1,21.0,26.0,154,12.9,94,1015.2,100,1.9
2023-01-01,20.0,32.0,32.0,16.4,9.1,10.0,36.1,285,8.0,75,1007.4,28,10.31
2023-01-02,48.0,29.0,48.0,14.0,5.4,1.9,19.0,61,5.9,77,1014.7,81,7.11
2023-01-03,26.0,29.0,29.0,14.3,9.6,5.7,21.6,90,9.4,84,1017.2,100,2.25
2023-01-04,24.0,34.0,34.0,15.6,12.9,19.8,18.2,118,13.0,93,1018.4,100,1.99
2023-01-05,34.0,37.0,37.0,15.7,7.9,30.3,25.9,129,11.0,91,1018.4,75,6.49
2023-01-06,54.0,27.0,54.0,15.7,5.6,0.0,8.3,33,6.8,82,1022.8,19,11.94
2023-01-07,52.0,21.0,52.0,18.4,6.5,0.0,10.5,2,4.7,61,1020.8,97,9.27
2023-01-08,61.0,24.0,61.0,16.6,8.7,1.0,10.2,14,6.7,68,1021.2,88,6.97
2023-01-09,35.0,27.0,35.0,14.8,10.6,37.6,30.9,120,10.6,87,1019.4,100,1.58
2023-01-10,29.0,35.0,35.0,15.3,7.8,73.6,23.9,150,11.5,93,1017.4,94,4.24
2023-01-11,55.0,26.0,55.0,16.2,6.5,0.0,8.8,20,7.3,80,1022.9,79,10.36
2023-01-12,37.0,19.0,37.0,19.5,7.6,0.0,9.7,36,7.7,70,1022.0,86,9.72
2023-01-13,51.0,20.0,51.0,17.9,10.4,0.0,10.9,118,6.5,64,1020.3,92,9.05
2023-01-14,56.0,25.0,56.0,12.1,9.8,40.2,19.7,85,9.0,88,1014.2,97,1.39
2023-01-15,31.0,37.0,37.0,13.8,8.5,6.4,16.2,46,9.5,90,1010.3,96,5.13
2023-01-16,17.0,36.0,36.0,15.4,8.1,11.9,28.8,82,8.6,82,1007.1,54,9.8
2023-01-17,21.0,33.0,33.0,14.6,4.3,0.0,18.6,306,3.8,72,1012.6,7,12.3
2023-01-18,41.0,29.0,41.0,14.7,3.8,0.0,10.1,18,3.8,73,1020.4,42,12.56
2023-01-19,51.0,26.0,51.0,14.5,5.2,0.3,10.6,103,5.6,78,1020.0,39,10.75
2023-01-20,49.0,33.0,49.0,14.4,3.1,0.0,7.9,339,3.0,71,1022.2,3,13.49
2023-01-21,47.0,31.0,47.0,15.8,2.3,0.0,7.2,7,1.2,64,1025.2,0,13.68
2023-01-22,54.0,37.0,54.0,16.5,4.4,0.0,20.9,20,2.6,63,1016.8,54,12.99
2023-01-23,27.0,39.0,39.0,16.9,2.6,0.0,19.4,308,-0.3,55,1016.7,20,14.02
2023-01-24,45.0,25.0,45.0,17.5,3.3,0.0,8.6,36,2.0,60,1024.6,0,14.03
2023-01-25,50.0,30.0,50.0,19.7,6.3,0.0,11.6,358,1.4,52,1025.0,0,14.08
2023-01-26,45.0,35.0,45.0,19.0,4.3,0.0,13.6,277,2.5,57,1026.5,0,14.26
2023-01-27,49.0,31.0,49.0,18.2,4.9,0.0,11.2,68,2.6,59,1020.5,0,14.56
2023-01-28,56.0,40.0,56.0,16.6,6.3,0.0,12.7,100,5.9,73,1015.2,22,14.04
2023-01-29,27.0,38.0,38.0,13.4,9.2,4.6,17.6,150,8.0,82,1013.2,88,6.45
2023-01-30,29.0,31.0,31.0,12.1,7.5,15.5,12.9,74,7.2,86,1014.0,87,4.8
2023-01-31,47.0,40.0,47.0,17.4,3.0,0.0,13.6,336,0.4,57,1017.9,4,15.24
2023-02-01,43.0,30.0,43.0,17.8,1.6,0.0,11.2,360,-0.8,52,1020.8,2,15.27
2023-02-02,54.0,23.0,54.0,18.3,4.9,0.0,9.9,22,1.6,52,1025.3,73,12.97
2023-02-03,45.0,31.0,45.0,20.3,7.7,0.0,9.2,332,2.7,50,1022.7,78,12.66
2023-02-04,59.0,37.0,59.0,20.9,7.2,0.0,13.5,46,4.7,57,1020.9,30,15.1
2023-02-05,61.0,35.0,61.0,18.2,8.3,0.0,18.9,166,8.5,78,1021.5,40,11.49
2023-02-06,16.0,37.0,37.0,20.4,6.5,0.0,18.6,324,2.2,54,1022.0,5,15.82
2023-02-07,37.0,32.0,37.0,20.4,4.2,0.0,11.6,330,1.4,54,1023.8,18,15.91
2023-02-08,46.0,35.0,46.0,21.6,6.3,0.0,14.0,350,3.1,55,1023.4,10,15.95
2023-02-10,33.0,39.0,39.0,24.4,6.1,0.0,12.4,49,0.0,42,1019.5,54,16.37
2023-02-11,44.0,38.0,44.0,16.4,8.2,0.1,21.7,135,5.3,65,1013.0,45,14.22
2023-02-12,41.0,39.0,41.0,14.9,6.3,0.0,17.2,324,4.9,72,1012.5,75,10.66
2023-02-13,44.0,39.0,44.0,16.5,6.8,0.2,16.4,96,7.1,77,1013.6,85,10.31
2023-02-14,39.0,37.0,39.0,15.2,8.6,1.4,25.0,293,3.6,59,1012.1,78,9.44
2023-02-15,21.0,37.0,37.0,17.0,4.4,0.0,25.7,310,-5.2,39,1019.5,1,17.81
2023-02-16,29.0,35.0,35.0,17.4,1.2,0.0,12.7,344,-6.5,42,1023.6,71,15.34
2023-02-17,36.0,38.0,38.0,19.6,4.3,0.0,12.9,45,-5.4,36,1017.5,93,14.66
2023-02-18,47.0,34.0,47.0,20.6,4.7,0.0,18.2,7,-4.5,36,1016.4,65,14.25
2023-02-19,55.0,44.0,55.0,20.0,6.8,0.0,15.0,112,-0.6,42,1017.5,6,17.69
2023-02-20,52.0,44.0,52.0,24.3,7.6,0.0,17.6,302,0.8,42,1017.8,24,17.81
2023-02-21,57.0,38.0,57.0,18.6,8.5,0.5,24.7,162,5.4,59,1009.5,63,16.02
2023-02-22,26.0,39.0,39.0,13.8,5.4,0.2,31.4,272,-1.2,50,1008.5,14,17.03
2023-02-23,22.0,37.0,37.0,10.8,4.3,12.2,18.3,81,3.0,78,1015.6,66,11.6
2023-02-24,21.0,40.0,40.0,11.6,4.0,35.7,38.4,121,6.8,88,1015.3,97,1.54
2023-02-25,13.0,39.0,39.0,11.7,3.7,55.9,43.3,112,6.1,91,1013.0,99,4.74
2023-02-26,33.0,39.0,39.0,12.1,2.0,1.0,16.6,141,3.2,78,1019.8,58,14.38
2023-02-27,39.0,27.0,39.0,10.6,6.8,11.1,15.2,89,5.8,82,1020.5,91,3.15
2023-02-28,22.0,38.0,38.0,13.5,6.1,8.5,23.2,228,7.2,84,1017.0,75,14.87
2023-03-01,10.0,40.0,40.0,11.1,6.8,10.9,31.1,291,3.0,68,1008.8,67,15.68
2023-03-02,26.0,37.0,37.0,15.1,3.0,0.0,14.1,123,2.7,66,1017.5,16,19.78
2023-03-03,53.0,40.0,53.0,16.3,5.1,0.0,14.6,65,5.5,75,1016.0,17,19.29
2023-03-04,55.0,41.0,55.0,14.8,5.4,1.4,18.7,167,6.4,79,1015.1,65,14.8
2023-03-05,42.0,41.0,42.0,13.8,7.1,1.8,11.6,153,7.2,81,1018.8,98,7.9
2023-03-06,18.0,43.0,43.0,14.3,8.3,0.5,15.9,258,6.8,77,1020.7,88,14.93
2023-03-07,31.0,41.0,41.0,15.9,4.4,0.0,16.9,254,4.8,72,1020.1,50,20.03
2023-03-08,41.0,39.0,41.0,15.2,5.8,0.0,14.5,102,5.7,77,1020.4,73,16.67
2023-03-09,43.0,46.0,46.0,18.5,6.8,0.0,16.8,219,7.3,75,1019.2,75,19.26
2023-03-10,30.0,31.0,31.0,13.9,10.5,20.3,18.0,114,10.5,90,1018.1,100,3.89
2023-03-11,21.0,19.0,21.0,16.6,12.7,5.4,13.7,130,13.3,93,1017.8,99,4.38
2023-03-12,21.0,26.0,26.0,18.0,12.1,0.4,17.9,238,13.0,91,1019.7,91,14.94
2023-03-13,40.0,28.0,40.0,19.4,12.1,0.0,16.1,227,12.3,90,1019.9,100,16.11
2023-03-14,56.0,24.0,56.0,15.1,12.4,32.4,17.7,125,12.5,94,1017.1,100,4.22
2023-03-15,22.0,30.0,30.0,16.5,12.0,39.2,20.0,126,12.6,92,1013.3,89,7.28
2023-03-16,40.0,33.0,40.0,17.0,10.4,0.9,12.3,171,9.9,83,1017.1,77,13.78
2023-03-17,57.0,39.0,57.0,19.5,8.2,0.0,9.9,343,9.9,83,1016.8,78,18.99
2023-03-18,46.0,49.0,49.0,23.4,6.7,0.0,14.4,72,6.0,59,1016.6,63,21.6
2023-03-19,50.0,42.0,50.0,16.2,12.4,3.8,15.9,119,9.7,77,1015.0,100,4.58
2023-03-20,18.0,38.0,38.0,15.2,11.5,2.1,18.1,214,11.0,86,1013.1,100,8.31
2023-03-21,23.0,44.0,44.0,15.3,8.4,39.6,30.9,170,8.6,85,1007.6,87,10.99
2023-03-22,26.0,39.0,39.0,13.6,7.9,19.0,17.3,138,7.7,86,1016.4,78,12.37
2023-03-23,27.0,39.0,39.0,15.2,5.8,1.6,14.5,256,7.8,83,1022.3,53,16.08
2023-03-24,20.0,43.0,43.0,17.6,7.9,0.0,26.9,318,3.4,56,1022.6,19,23.23
2023-03-25,32.0,44.0,44.0,17.4,4.6,0.0,24.6,281,4.2,66,1019.1,14,21.97
2023-03-26,29.0,46.0,46.0,18.5,4.1,0.0,27.0,322,0.3,52,1019.1,52,23.21
2023-03-27,37.0,51.0,51.0,20.9,3.7,0.0,8.9,53,2.1,58,1020.4,46,23.76
2023-03-28,33.0,54.0,54.0,20.5,7.9,0.0,16.6,207,4.4,58,1017.7,34,23.91
2023-03-29,27.0,44.0,44.0,14.9,8.5,20.6,21.4,183,7.8,80,1013.8,65,14.93
2023-03-30,17.0,42.0,42.0,13.8,6.4,4.3,12.6,132,6.5,80,1014.7,66,15.75
2023-03-31,39.0,43.0,43.0,16.8,6.0,0.0,15.6,357,6.5,75,1021.6,64,21.93
2023-04-01,43.0,46.0,46.0,19.8,8.3,0.0,18.1,219,8.0,72,1019.8,8,24.81
2023-04-02,52.0,49.0,52.0,17.9,7.8,0.0,16.1,167,9.1,83,1017.9,27,23.16
2023-04-03,19.0,43.0,43.0,15.6,8.8,0.2,28.2,339,2.4,58,1013.9,52,17.54
2023-04-04,14.0,41.0,41.0,16.1,6.7,0.0,31.9,301,-0.4,46,1019.0,29,25.32
2023-04-05,34.0,50.0,50.0,19.3,4.9,0.0,16.2,345,2.8,59,1019.4,30,25.18
2023-04-06,34.0,58.0,58.0,21.8,5.9,0.0,15.9,305,2.4,52,1017.6,17,25.82
2023-04-07,46.0,50.0,50.0,20.6,9.2,0.0,15.3,157,7.2,65,1017.0,62,25.01
